マッドマックスはどのように評価されている？,OtherClass
would like to know about upcoming romantic movies without any rating,SearchMovies
action,SearchMovies
search movies by actor,LookupActors
look for David Lynch movies,LookupDirectors
see ya,ClosingTalk
family,SearchMovies
current,SearchMovies
war movies Current  NR,SearchMovies
What is Samba about?,OtherClass
what does genre mean,RepairTalk
r,SearchMovies
i hate movies,OtherClass
I'd like to see a recent movie,SearchMovies
show me whats playing,SearchMovies
pg-13,SearchMovies
show me more,OtherClass
I am Prem,GiveName
tonight,SearchMovies
current,SearchMovies
What's in theaters?,SearchMovies
bad data,OtherClass
pg,SearchMovies
find a blockbuster,SearchMovies
what is the rating for pixels?,OtherClass
why is No Way Jose not a great movie?,OtherClass
I'd like to see a recent drama,SearchMovies
SIRI IS SMARTER THAN YOU,SmallTalk
current,SearchMovies
who stars in mission Impossible?,LookupActors
romance,SearchMovies
again!,RepairTalk
show  me upcoming comedies,SearchMovies
hi there,OpeningTalk
R,SearchMovies
Current Movies,SearchMovies
romance,SearchMovies
yes please. something the whole family can watch,SearchMovies
find romantic comedies,SearchMovies
Neil,GiveName
great,OpeningTalk
What kind of genres are there?,SearchMovies
What current movies are playing?,SearchMovies
PG,SearchMovies
current,SearchMovies
Show me action movies,SearchMovies
What movies are playing,SearchMovies
signing out,ClosingTalk
WHAT IS THE TERMINATOR ABOUT,SmallTalk
comedy,SearchMovies
Show me upcoming comedies,SearchMovies
now playing,SearchMovies
what are the current movies?,SearchMovies
comedy,SearchMovies
no horror,RepairTalk
What is Southpaw rated?,OtherClass
tell me about vacation,SearchMovies
UNDERSTAND ENGLISH,SmallTalk
How do you know that?,RepairTalk
comedy,SearchMovies
should be going,ClosingTalk
Action,SearchMovies
action,SearchMovies
current,SearchMovies
can you show me recent R-rated action movies,SearchMovies
hi,OpeningTalk
What current movies are playing?,SearchMovies
don't you understand English,SmallTalk
New movie with George Clooney?,LookupActors
current,SearchMovies
Hi,OpeningTalk
what is staten island summer about?,OtherClass
What current movies are playing?,SearchMovies
hi there,OpeningTalk
where are you from,SmallTalk
what's playing,SearchMovies
upcoming,SearchMovies
Are there any recent dramas?,SearchMovies
I'd like to see a recent r rated drama,SearchMovies
What's playing?,SearchMovies
I think Siri understand better,SmallTalk
who's your favorite director,SmallTalk
What's playing?,SearchMovies
bye,ClosingTalk
What current movies are playing?,SearchMovies
Do you have any Comedy to recommend?,SearchMovies
What is the best movie out there?,SearchMovies
What current movies are playing?,SearchMovies
R,SearchMovies
see you soon,ClosingTalk
what is an example of trailers,RepairTalk
show me more,OtherClass
I'd like to see a recent drama,SearchMovies
what are the favorites,OtherClass
What current movies are playing?,SearchMovies
i want to find showtimes near me,CheckShowtimes
Vannessa,GiveName
What current movies are playing?,SearchMovies
How about G-rated dramas,SearchMovies
Upcoming comedy PG,SearchMovies
I'd like to see Mad Max.,OtherClass
start over,RepairTalk
what is the best rated new comedy?,OtherClass
I mean,RepairTalk
What current movies are playing?,SearchMovies
I'd like to see a recent comedy,SearchMovies
did you see the xmachina,SmallTalk
What movies are out now?,SearchMovies
I would like to watch current romance movies,SearchMovies
current,SearchMovies
r,SearchMovies
Drama,SearchMovies
family,SearchMovies
good,OpeningTalk
SIRI IS SMARTER THAN YOU,SmallTalk
Is Matt Damon starring in any current movies?,LookupActors
whats playing?,SearchMovies
upcoming PG-13 rated romantic movies,SearchMovies
what does that mean,RepairTalk
CAN YOU TELL ME ABOUT CARS,PreSequence
What current movies are playing?,SearchMovies
Ryan,GiveName
Yes that would be perfect! but a good one please,OtherClass
family,SearchMovies
Hi,OpeningTalk
What current movies are playing?,SearchMovies
what is the Matrix about,SmallTalk
what's your favorite team,SmallTalk
whats playing,SearchMovies
do you have a favorite movie?,SmallTalk
what's out right now,SearchMovies
showtimes,CheckShowtimes
search for cast members,LookupActors
what are the upcoming dramas,SearchMovies
bye,ClosingTalk
tonighy,SearchMovies
do you know about weather,PreSequence
what theatres near me are showing mission impossible rouge nation,CheckShowtimes
musical,SearchMovies
I'd like to see a recent comedy,SearchMovies
PG,SearchMovies
Lajuana,GiveName
western upcoming NR,SearchMovies
GOT TO GO,ClosingTalk
comedy,SearchMovies
childrens,SearchMovies
laters,ClosingTalk
SAY THAT AGAIN,RepairTalk
comedy,SearchMovies
current please but something with action,SearchMovies
Jeanne,GiveName
what do you recommend,OtherClass
I want to see showtime,SearchMovies
no I want,RepairTalk
PG 13 rated romance movies,SearchMovies
current romantic movies,SearchMovies
look up movie showtimes,CheckShowtimes
family,SearchMovies
What current movies are playing?,SearchMovies
New movie with George Clooney?,LookupActors
Tonight,SearchMovies
what is that,RepairTalk
I'd like to see a recent comedy,SearchMovies
I'm looking for movie directors,LookupDirectors
good evening,OpeningTalk
What current movies are playing?,SearchMovies
I don't understand,RepairTalk
good,OpeningTalk
look up movies by Clint Eastwood,LookupDirectors
sdfa,OtherClass
Morgan Freeman movies,LookupActors
yes comedy,SearchMovies
who plays in Pixels?,LookupActors
tonighjt,SearchMovies
who's your favorite actor,SmallTalk
g'day,OpeningTalk
action.,SearchMovies
action,SearchMovies
What current movies are playing?,SearchMovies
What adventure movies can I watch?,SearchMovies
what were those again?,RepairTalk
Show me whats playing!!,SearchMovies
What current movies are playing?,SearchMovies
R,SearchMovies
SIRI IS BETTER THAN YOU,SmallTalk
laters,ClosingTalk
current,SearchMovies
which actor is in mission impossible?,LookupActors
a good movie with Meryl Streep,LookupActors
action,SearchMovies
drama,SearchMovies
no I meant,RepairTalk
what's playing?,SearchMovies
Laurie,GiveName
drama,SearchMovies
Edris,GiveName
i want to find showtimes,CheckShowtimes
where are the showtimes,CheckShowtimes
Hi,OpeningTalk
I don't understand,RepairTalk
I'd like to see a recent comedy,SearchMovies
I'd like to see a movie,SearchMovies
What time does it play,CheckShowtimes
What current movies are playing?,SearchMovies
upcoming horror movies,SearchMovies
I would like to watch current romance movies PG-13,SearchMovies
not really maybe,OtherClass
whats playing,SearchMovies
are those all of them?,RepairTalk
hi,OpeningTalk
what about drama,SearchMovies
What current movies are playing?,SearchMovies
what's playing?,SearchMovies
see ya soon,ClosingTalk
what are those,RepairTalk
search movies,SearchMovies
Tell me more about Gone Girl?,OtherClass
rom com,SearchMovies
What current movies are playing?,SearchMovies
how it is as compare to previous,OtherClass
What theaters are currently playing Mad Max,SearchMovies
what are examples of,RepairTalk
current movies,SearchMovies
R,SearchMovies
no I meant,RepairTalk
what do you know about,PreSequence
What current movies are playing?,SearchMovies
action,SearchMovies
What current movies are playing?,SearchMovies
Jonathon,GiveName
whats playing,SearchMovies
What's playing?,SearchMovies
action,SearchMovies
What type of movies can I watch,SearchMovies
What is the best current adventure movie,OtherClass
what movies has woody allen made,LookupDirectors
anil,GiveName
good I'd like to see a current comedy,SearchMovies
Pg-13,SearchMovies
Rochel,GiveName
Watson,GiveName
current,SearchMovies
romance,SearchMovies
what's out now?,SearchMovies
action,SearchMovies
no I mean,RepairTalk
Show me recent PG13-rated comedies,SearchMovies
Action,SearchMovies
Please show me the recent drama movies,SearchMovies
action,SearchMovies
good,OpeningTalk
female comedy,SearchMovies
I wanna see a scary movie,SearchMovies
mj,GiveName
start over,RepairTalk
What's out now?,SearchMovies
adios,ClosingTalk
howdy,OpeningTalk
current,SearchMovies
nvm,RepairTalk
new,SearchMovies
see you later,ClosingTalk
whats playing,SearchMovies
are you married,SmallTalk
Hi what movies do we have in theaters now?,SearchMovies
Diane,GiveName
Comedy,SearchMovies
I'd like to see a recent movie,SearchMovies
PG13,SearchMovies
musical,SearchMovies
movies near me,CheckShowtimes
current,SearchMovies
I would like to watch upcoming movies,SearchMovies
R,SearchMovies
feeling bit low,OpeningTalk
can you get me a cup of coffee,OtherClass
now,SearchMovies
now playing,SearchMovies
Freddy,GiveName
tonight,SearchMovies
I want to see showtime,CheckShowtimes
comedy,SearchMovies
hi,OpeningTalk
good,OpeningTalk
What current movies are playing?,SearchMovies
what are the current movies in action genre,SearchMovies
Which one is the best current movie?,OtherClass
Where can I read reviews?,OtherClass
who stars in the Avengers?,LookupActors
hi,OpeningTalk
movie directors,LookupDirectors
help,RepairTalk
show me again,RepairTalk
I'd like to see a recent drama,SearchMovies
What's playing?,SearchMovies
ciao,OpeningTalk
check show times,CheckShowtimes
Roamnce,SearchMovies
I'd like to see a movie,SearchMovies
Recent comedy,SearchMovies
show me more,SearchMovies
what genres are the best,SmallTalk
what were those again?,RepairTalk
whats playing?,SearchMovies
I want to see a PG movie,SearchMovies
show me whats playing,SearchMovies
Thersa,GiveName
upcoming but soonest,SearchMovies
NC-17,SearchMovies
Its not that good,OpeningTalk
is it raining where you are,SmallTalk
I would like to watch current action movies,SearchMovies
action,SearchMovies
what did you mean,RepairTalk
action,SearchMovies
what are all the genres,RepairTalk
what are the showtimes for the movies i saved close to 78758,CheckShowtimes
go back,OtherClass
What current movies are playing?,SearchMovies
Show me upcoming comedies,SearchMovies
any specific movie?,OtherClass
Suranjit,GiveName
maybe science fiction?,SearchMovies
I'd like to see a movie,SearchMovies
hi,OpeningTalk
what are they?,RepairTalk
Siri is smarter than you,SmallTalk
PG,SearchMovies
how's the weather,SmallTalk
CAN YOU TELL ME ABOUT CARS,PreSequence
no i mean action movies,RepairTalk
When did Mad Max come out,OtherClass
What time does the first show start?,CheckShowtimes
I'm feeling good thanks,OpeningTalk
book ticket for missed call,OtherClass
What actors are in Sound Mixers?,LookupActors
what is the Terminator about,SmallTalk
What current movies are playing?,SearchMovies
Hi,OpeningTalk
What current movies are playing?,SearchMovies
R,SearchMovies
movies in austin texas,CheckShowtimes
what's playing?,SearchMovies
no I want,RepairTalk
now,SearchMovies
current movies,SearchMovies
that's not what I meant,RepairTalk
what were those again?,RepairTalk
i want to check other movies,SearchMovies
What current movies are playing?,SearchMovies
good,OpeningTalk
show me current,SearchMovies
look up bollywood movies,SearchMovies
G,SearchMovies
showtimes,CheckShowtimes
Siri is better than you,SmallTalk
what's the plot of the Terminator,SmallTalk
which actor is in mission impossible?,LookupActors
Ward,GiveName
What current movies are playing?,SearchMovies
Sanjay,GiveName
what's upcoming?,SearchMovies
bad data,OtherClass
what were those again?,RepairTalk
mad max at alamo drafthouse,CheckShowtimes
no nc-17 documentary,RepairTalk
what does that stand for,RepairTalk
What current movies are playing?,SearchMovies
watson what other movies are out?,SearchMovies
what do you mean by ,RepairTalk
good,OpeningTalk
coming soon,SearchMovies
need to leave,ClosingTalk
upcoming movies,SearchMovies
What current movies are playing?,SearchMovies
Jim,GiveName
PG-13 and up,SearchMovies
I'd like to see a recent drama,SearchMovies
good,OpeningTalk
show me upcoming movies,SearchMovies
nvm,RepairTalk
I'd like to see a recent comedy,SearchMovies
upcoming,SearchMovies
I'd like to see a movie with a big superstar tonight,LookupActors
dfsaf,OtherClass
What current movies are playing?,SearchMovies
all current movies,SearchMovies
what times does this play,CheckShowtimes
yes comedie,SearchMovies
detective,SearchMovies
What current movies are playing?,SearchMovies
PG,SearchMovies
Dylan,GiveName
What are R rated action movies,SearchMovies
how about romantic movies,SearchMovies
whats playing watson,SearchMovies
Action,SearchMovies
tonight,SearchMovies
Whats playing,SearchMovies
i want to watch something sexy,SearchMovies
show me what's playing!!!!,SearchMovies
good,OpeningTalk
I'd like to see a current comedy,SearchMovies
how old are you,SmallTalk
who stars in fallen,LookupActors
Show me whats playing,SearchMovies
comedy,SearchMovies
tonight,SearchMovies
pg,SearchMovies
I'd like to see a recent movie,SearchMovies
I want to find movie actors,LookupActors
show more,OtherClass
I'd like to see a recent drama,SearchMovies
What's playing?,SearchMovies
Show me some latest movies,SearchMovies
is the movie 99 homes rated R?,OtherClass
are you male or female,SmallTalk
I don't get it,RepairTalk
SIRI IS SMARTER THAN YOU,SmallTalk
how about romantic movies,SearchMovies
i'd like to check showtimes,CheckShowtimes
hi,OpeningTalk
movies playing in San Jose,CheckShowtimes
what did you mean,RepairTalk
I'd like to see a recent comedy,SearchMovies
good,OpeningTalk
What current movies are playing?,SearchMovies
hi,OpeningTalk
romance,SearchMovies
I'd like to see a recent drama,SearchMovies
What new adventure movies are coming out?,SearchMovies
showtimes,CheckShowtimes
Romance,SearchMovies
gotta go,ClosingTalk
what do you mean,RepairTalk
Marti,GiveName
another time,SearchMovies
now,SearchMovies
Hi,OpeningTalk
action,SearchMovies
R,SearchMovies
bye,ClosingTalk
Comedy,SearchMovies
who plays in Star Wars?,LookupActors
what's in theaters,SearchMovies
upcoming PG movies,SearchMovies
What current movies are playing?,SearchMovies
new,SearchMovies
I'd like to see a recent drama,SearchMovies
g rated,SearchMovies
all movies made by Francis Ford Coppola,LookupDirectors
in the 95118 area,CheckShowtimes
look up movie showtimes,CheckShowtimes
upcoming,SearchMovies
im looking for a romantic movie,SearchMovies
5 stars,OtherClass
What rated R current comedies,SearchMovies
more,OtherClass
what happens in 2001,SmallTalk
Kyle,GiveName
what does trailers mean,RepairTalk
bye bye,ClosingTalk
Show me upcoming comedies,SearchMovies
I'd like to see a recent drama,SearchMovies
R,SearchMovies
Jurassic Park,OtherClass
Show me movies,SearchMovies
What current movies are playing?,SearchMovies
What's playing in theatres?,SearchMovies
R,SearchMovies
Are there any new comedies?,SearchMovies
HELP,RepairTalk
What current movies are playing?,SearchMovies
can you show me recent R-rated action movies,SearchMovies
I'd like to see a recent movie,SearchMovies
do you speak English,SmallTalk
What's out now?,SearchMovies
movies by director,LookupDirectors
comedy,SearchMovies
current,SearchMovies
I want to find showtimes near me.,CheckShowtimes
I'd like to see a recent drama,SearchMovies
current,SearchMovies
BYE,ClosingTalk
comedy,SearchMovies
I'd like to see a recent comedy,SearchMovies
romantic comedy,SearchMovies
what's upcoming?,SearchMovies
do you have,PreSequence
what G movies are current,SearchMovies
what's playing my friend?,SearchMovies
help,RepairTalk
Current movies drama R,SearchMovies
what's playing near me,CheckShowtimes
what movies has Brad Pitt been in?,LookupActors
Reviews,OtherClass
I'd like to see a recent comedy,SearchMovies
what movies has woody allen made,LookupDirectors
Horror,SearchMovies
Ben,GiveName
I'd like to see an upcoming moovie,SearchMovies
action,SearchMovies
no i mean family,RepairTalk
nvm,RepairTalk
got to go,ClosingTalk
what is your favorite genre,SmallTalk
comedy,SearchMovies
what were those again,RepairTalk
new movies,SearchMovies
Lets go with entertainment movies,SearchMovies
ok so science fiction and G,SearchMovies
What current movies are playing?,SearchMovies
nvm,RepairTalk
pat,GiveName
What current movies are playing?,SearchMovies
Hello,OpeningTalk
drama,SearchMovies
Alva,GiveName
hi,OpeningTalk
musical,SearchMovies
adventure,SearchMovies
I'd like to see a recent comedy,SearchMovies
Kindra,GiveName
what pg 13 comedies,SearchMovies
What current movies are playing?,SearchMovies
What current movies are playing?,SearchMovies
my nickname is Bob,GiveName
NC-17,SearchMovies
Any action movies out right now?,SearchMovies
Show me upcoming movies,SearchMovies
I would like to watch upcoming R-rated romantic movies,SearchMovies
upcoming romantic movies,SearchMovies
should be going,ClosingTalk
that doesn't make sense,RepairTalk
What are all current comedies playing,SearchMovies
good how are you,OpeningTalk
What is playing,SearchMovies
say that again,RepairTalk
tell me more about this,RepairTalk
Is Matt Damon starring in any current movies?,LookupActors
What current movies are playing?,SearchMovies
What current movies are playing?,SearchMovies
r,SearchMovies
Hi,OpeningTalk
What current movies are playing?,SearchMovies
what's playing,SearchMovies
What current movies are playing?,SearchMovies
show me more,OtherClass
PG,SearchMovies
Andrew,GiveName
upcoming movies,SearchMovies
what happens in the Terminator,SmallTalk
What is trainwreck about?,OtherClass
Howdy,OpeningTalk
sdfsafd,OtherClass
Yi,GiveName
What current movies are playing?,SearchMovies
what movies are playing now?,SearchMovies
do you like sports,SmallTalk
whats playing?,SearchMovies
comedy,SearchMovies
another time,SearchMovies
look up cast,LookupActors
Show me recent PG13-rated action movies,SearchMovies
What about kids movies?,SearchMovies
PG 13,SearchMovies
historical Current  NR,SearchMovies
I want to see showtime,CheckShowtimes
science fiction then,SearchMovies
What current movies are playing?,SearchMovies
my time is up,ClosingTalk
Jim,GiveName
go back,OtherClass
jkfl;sa,OtherClass
tonight,SearchMovies
what's your favorite book,SmallTalk
I'd like to see a recent movie,SearchMovies
what kind of movies do you prefer,SmallTalk
PG13,SearchMovies
farewell,ClosingTalk
makes no sense,RepairTalk
now playing,SearchMovies
hi there,OpeningTalk
I'd like to see a recent drama,SearchMovies
What current movies are playing?,SearchMovies
what's in theaters,SearchMovies
Show me movies,SearchMovies
I would like to go for comedy,SearchMovies
Hi,OpeningTalk
i'm Natalie,GiveName
ok so what else do you need to know?,OtherClass
hi,OpeningTalk
I want to look up directors,LookupDirectors
family,SearchMovies
i want to see movies in my area,CheckShowtimes
what's your favorite song,SmallTalk
look up actors,LookupActors
did you see the game,SmallTalk
comedy,SearchMovies
have to go,ClosingTalk
people call me Chuck,GiveName
Goodbye,ClosingTalk
kids,SearchMovies
Show me what's playing,SearchMovies
What is playing,SearchMovies
What current movies are playing?,SearchMovies
derp,OtherClass
hi,OpeningTalk
what action movies are showing,SearchMovies
what's in theaters,SearchMovies
Siri is smarter than you,SmallTalk
Joe,GiveName
Forest,GiveName
What current movies are playing?,SearchMovies
I'd like to see a recent comedy,SearchMovies
show me current movies,SearchMovies
what is your favorite movie,SmallTalk
good,OpeningTalk
4 stars,OtherClass
gotta run,ClosingTalk
search for movies,SearchMovies
au revoir,ClosingTalk
get showtimes,CheckShowtimes
Michael,GiveName
what is the Terminator about,SmallTalk
hi,OpeningTalk
nearest future,SearchMovies
hello,OpeningTalk
sdfa,OtherClass
i dont like any of these options,OtherClass
find showtimes for favorited movies,CheckShowtimes
HI,OpeningTalk
What current movies are playing?,SearchMovies
I'd like to see a recent comedy,SearchMovies
I'd like to see a recent movie,SearchMovies
war movies upcoming PG-13,SearchMovies
famil,SearchMovies
aloha,OpeningTalk
I'd like to see a recent movie,SearchMovies
no g-rated horror,RepairTalk
